Rv_ID,2003A_Sassetti_q_val,2003B_Sassetti_q_val,2005_Rengarajan_q_val,2006_Joshi_GI_1_q_val,2006_Joshi_GI_2_q_val,2011_Griffin_2_q_val,2013_Zhang_1_q_val,2013_Zhang_2_q_val,2013_Zhang_3A_q_val,2013_Zhang_3B_q_val,2013_Zhang_3C_q_val,2013_Zhang_3D_q_val,2016_Korte_q_val,2017_Mishra_1A_q_val,2017_Mishra_1B_q_val,2017_Mishra_1C_q_val,2017_Mishra_1D_q_val,2018_Rittershaus_1A_q_val,2018_Rittershaus_1B_q_val,2012_Zhang_q_val,2015_Kieser_GI_1_q_val,2015_Kieser_GI_2_q_val,2015_Kieser_GI_3_q_val,2015_Mendum_q_val,2016_Nambi_q_val,2017_Xu_1A_q_val,2017_Xu_1B_q_val,2017_Xu_1C_q_val,2017_Xu_1D_q_val,2017_Xu_1E_q_val,2018_Carey_1A_q_val,2018_Carey_1B_q_val,2018_Carey_1C_q_val,2018_Carey_1D_q_val,2018_Carey_1E_q_val,2018_Carey_1F_q_val,2018_Carey_1G_q_val,2018_Carey_1H_q_val,2017B_DeJesus_1A_q_val,2017B_DeJesus_1B_q_val,2017B_DeJesus_1C_q_val,marP_q_val,Rv0950_q_val,Rv3916c_q_val,Rv0307c_q_val,Rv3717_q_val,ponA1_q_val,Rv1565c_q_val,Rv3684_q_val,Rv0954_q_val,Rv3811_q_val,Rv1096_q_val,Rv2680_q_val,Rv1432_q_val,Rv3594_q_val,Rv3005c_q_val
Rv0031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08838996,0.08287396,0.08273267,1.0,1.0,0.70426,0.66055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv0032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856,0.9590137089162759,0.896558626866602,0.875433804945205,0.0001512285797217133,0.44911999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12188987,0.19832847,0.16387444,0.88251,1.0,0.8074899999999999,0.52263,1.0,1.0,0.53688,1.0,1.0,1.0,1.0,0.24505,0.33114,1.0,0.84596
Rv0033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19899999999999998,0.6960000000000011,0.6970000000000011,0.5755729749419404,0.4772063917,1.0,1.0,1.0,1.0,1.0,1.0,0.4615,0.6312,1.0,1.0,0.912,1.0,1.0,0.13664067,0.13630337,0.13601811,0.96083,1.0,0.03655,0.88584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87236,0.70325,1.0,0.47907
Rv0035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9735,0.22626273668675798,0.395743691935471,0.270279538124072,0.07084051897292303,0.38860449140000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18777651,0.17796519,0.14349241,1.0,1.0,0.37414000000000003,0.22657,1.0,1.0,0.76417,1.0,1.0,1.0,1.0,0.67802,1.0,1.0,1.0
Rv0037c,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9259,0.6704326540522181,0.664769283049626,0.46456319330191903,0.1340992774146735,0.2985272116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6382,1.0,1.0,1.0,1.0,1.0,0.14261881,0.03165112,0.11869458,1.0,1.0,0.91208,0.2777,1.0,1.0,0.34148,1.0,0.72127,1.0,1.0,1.0,1.0,1.0,0.8496
Rv0039c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9142857142857121,0.5428571428571439,0.9565714285714291,0.7426111233311194,0.44633043479999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6102,1.0,1.0,1.0,1.0,1.0,0.12541016,0.12062939999999998,0.13521043,1.0,1.0,0.49573999999999996,0.09106,1.0,1.0,0.11095999999999999,1.0,1.0,1.0,1.0,0.70573,0.39131,1.0,0.39928
Rv0040c,1.0,1.0,1.0,1.0,1.0,1.0,0.009991304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.774,0.179889182213905,0.517541342574207,0.9124503885742099,0.5817834791959313,0.0521497537,1.0,1.0,1.0,1.0,0.8782110000000001,1.0,0.41700000000000004,0.8789,1.0,1.0,1.0,0.8118,1.0,0.11918094,0.05743045,0.13672726,0.2901,1.0,0.42783000000000004,0.22414,1.0,0.18606,0.94546,1.0,1.0,1.0,1.0,0.95937,0.43718999999999997,1.0,0.42341999999999996
Rv0041,3.8358845e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0066,0.6515497421122479,0.101271994321384,0.527131058837801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10613442,0.10395241,0.09499426,0.79618,1.0,1.0,1.0,1.0,0.17132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv0042c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.519047619047619,0.834126984126984,0.682539682539683,0.8368000972390732,0.3208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02544816,0.11243321,0.09730383,0.27181,1.0,0.44783,0.30682,1.0,1.0,0.11095999999999999,1.0,1.0,1.0,1.0,0.55492,1.0,1.0,0.34192
Rv0043c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2003,0.41828716215941103,0.95614850527772,0.43721518965531997,0.3882100864530234,0.4688224772,1.0,1.0,0.503391,1.0,1.0,1.0,1.0,0.0404,1.0,1.0,1.0,1.0,1.0,0.1159826,0.13880241,0.14460752,0.06844,1.0,0.4141899999999999,0.8471700000000001,1.0,0.96755,0.41026999999999997,1.0,1.0,1.0,1.0,0.92425,0.17895,1.0,0.08036
Rv0044c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2613,0.759579445143873,0.506927685402747,0.868519102320068,0.1672535129628227,0.49382306649999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18242801,0.17907881,0.10598663,0.9079999999999999,1.0,0.68575,1.0,1.0,1.0,0.5203300000000001,1.0,1.0,1.0,1.0,0.85587,0.6997399999999999,1.0,0.08286
Rv0045c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7645,0.379172494172494,0.726200466200466,0.8113694638694641,0.9666868437595232,0.42265226780000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8093,1.0,1.0,1.0,1.0,1.0,0.06008155,0.05163255,0.03391938,0.97462,1.0,0.83693,0.13646,1.0,0.38788,0.4439,1.0,1.0,1.0,1.0,0.26578,0.36057,1.0,0.05326
Rv0046c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0183,0.212152618103447,0.34661443250304996,0.163540851690984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10565368,0.09767009,0.08579697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv0048c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9973,0.7809593623670571,0.6996135869498069,0.558891225914146,0.009078234186571872,0.3222810711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17547618,0.15182422,0.18279459,0.99286,1.0,0.99124,0.21753000000000003,1.0,1.0,0.60558,1.0,1.0,1.0,1.0,1.0,0.83241,1.0,0.2041
Rv0050,1.0,1.0,1.0,1.0,1.0,1.0,0.000374744,0.039678686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4717,2.15027253907484e-08,4.0839766134580603e-08,0.0137455460634554,0.2982690017474116,0.42881456020000003,1e-05,0.466125,0.011301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3799,1.0,0.13339857,0.06250874,0.02372164,1e-05,1.0,1e-05,0.013130000000000001,1.0,1e-05,0.36439,1.0,0.27829,1.0,1.0,0.04655,0.38219000000000003,1.0,0.76641
Rv0051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5986,0.615880132585797,0.658601439517149,0.280425542317209,0.0006582771064078561,0.2284256651,1.0,1.0,0.0005650000000000001,1e-05,1.0,1.0,1.0,0.424,1.0,1.0,1.0,1.0,1.0,0.14367924,0.06037847,0.03289437,0.25489,1.0,0.90499,0.62033,1.0,0.71472,1e-05,1.0,1.0,1.0,1.0,0.11838,0.06867999999999999,1.0,1e-05
Rv0053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9251048951048951,0.7307692307692311,1.0,0.1949223306682913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10398701,0.08788792,0.08907894,0.77572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv0054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.699999999999999,1.0,1.0,0.9638628773708576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09299129,0.09651616,0.08357564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv0055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3050869199375685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03457197,0.02228954,0.03079166,0.41745,1.0,0.70426,0.66055,1.0,1.0,0.34148,1.0,1.0,1.0,1.0,0.41131999999999996,0.39939,1.0,0.47511000000000003
Rv0056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825611499611499,0.245109557109557,0.426424242424242,0.4026642279372942,0.4680356972,1.0,1.0,0.329108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11421924,0.12552832,0.10745312,0.5562699999999999,1.0,0.77965,0.13693,0.42352,0.9514,0.25986,1.0,1.0,0.97768,1.0,0.8449200000000001,0.8241299999999999,1.0,0.73052
Rv0058,0.00033531184000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0714,0.6847053418926011,0.330213359465854,0.711991744570317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11462526,0.10340918,0.10488342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv0062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8788,0.271519363444794,0.337750704789926,0.30869767915542995,0.1967885664845333,0.4245487983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17323991,0.13072554,0.12508515,1e-05,1.0,0.03483,0.45956,1.0,1.0,0.34148,1.0,1.0,1.0,1.0,0.18865,0.20533,1.0,0.68375
Rv0063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3175,0.34423671934498196,0.8892933083972929,0.27391017266621,0.005811381528435125,0.34056619479999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18409063,0.17165846,0.14288494,0.27153,1.0,0.7933600000000001,0.68798,1.0,1.0,0.64266,1.0,1.0,1.0,1.0,0.055420000000000004,1.0,1.0,0.13666
Rv0064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.628,0.5591953799461371,0.43569977419066797,0.37567574830850603,1.030707180693524e-08,0.2287138846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8789,1.0,1.0,1.0,1.0,1.0,0.03267396,0.15766422,0.01603622,0.22841,1.0,0.36905,0.96285,0.69899,1.0,0.44659,1.0,1.0,1.0,1.0,0.41131999999999996,0.8277399999999999,1.0,1.0
Rv0065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.240932400932401,0.4000559440559439,0.822666666666667,0.01859028457148712,0.44044568759999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08642614,0.02111918,0.03501435,0.97293,1.0,0.15111,0.24154,1.0,1.0,0.2534,1.0,1.0,1.0,1.0,0.81558,0.72154,1.0,0.14381
Rv0066c,1.0,1.0,1.0,1.0,1.0,1.0,0.0008021710000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003074528,1.0,0.1405,0.00601855668919175,0.00169115211475457,0.00161393958524554,0.001426050052589719,0.0004455556,1.0,1.0,0.000202,0.001906,1.0,1e-05,1e-05,0.054000000000000006,1e-05,1e-05,1e-05,1e-05,1e-05,0.12119421,0.11165687,0.11163666,0.00358,1.0,0.19765,1e-05,1e-05,1.0,1.0,1.0,1e-05,1.0,1.0,1.0,1.0,1.0,1.0
Rv0067c,1.0,1.0,1.0,1.0,1.0,1.0,0.000973047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48044954919803606,0.540806493364522,0.35671841620499,0.2639858070845573,0.34056619479999994,1.0,1.0,0.030762,1.0,1.0,1.0,0.9778,0.644,0.9952,1.0,1.0,1.0,1.0,0.12386292,0.1192105,0.10679011,0.63985,1.0,0.7509999999999999,1.0,1.0,0.69296,0.11379,1.0,1.0,1.0,1.0,0.31522,1e-05,1.0,0.73369
Rv0068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9304,0.5582689011995401,0.515337419968781,0.902272652697223,0.04716140656700589,0.4954685465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7396,1.0,1.0,1.0,1.0,1.0,0.16178331,0.15432992,0.15078138,0.88551,1.0,0.4963,0.81309,1.0,0.96755,0.16369,1.0,1.0,1.0,1.0,0.7215699999999999,1.0,1.0,0.55907
Rv0069c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4513,0.5417007069272629,0.491897008012144,0.71705260358807,0.3085823229030448,0.4929925119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5463,0.9905,1.0,1.0,1.0,1.0,0.15746109,0.15533578,0.14806138,1.0,1.0,0.63155,1e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03827
Rv0070c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5737,0.644355892343922,0.900914748666301,0.16891359186749402,0.1425522273613692,0.3208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1715,1.0,1.0,1.0,1.0,1.0,0.17608610000000002,0.16768058,0.11071337,1.0,1.0,0.41556000000000004,0.1388,1.0,1.0,0.91057,1.0,1.0,1.0,1.0,0.06435,1.0,1.0,1e-05
Rv0071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9622,0.5267443667443671,0.9680233100233091,0.268138306138306,1.0,0.44044568759999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08014013,0.02546121,0.01471724,1.0,1.0,0.24595,1.0,1.0,0.9649,1.0,1.0,1.0,1.0,1.0,0.38543,0.64486,1.0,0.13923
Rv0072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9798,0.44928100339455,0.656788187414009,0.630653533072232,1.0,0.4272964249,1.0,1.0,1.0,0.170443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16093568,0.18782745,0.05624144,0.92704,1.0,1.0,0.2915,1.0,1.0,0.25421,1.0,0.90212,1.0,1.0,0.32677,1.0,1.0,0.77952
Rv0073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8042,0.19948862706394396,0.165550214233316,0.547843609437555,1.0,0.4600911987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04657494,0.06581918,0.12033183,1.0,1.0,0.63388,0.13693,1.0,1.0,0.6853100000000001,1.0,1.0,1.0,1.0,0.67457,0.67191,1.0,0.53173
Rv0075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9843,0.41546941673991705,0.575184163361818,0.778506723624958,0.002877856733177842,0.5022553817000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1399,1.0,1.0,1.0,1.0,1.0,0.14329278,0.13808610000000002,0.13804782,0.7578199999999999,1.0,0.70426,0.74036,1.0,1.0,0.21181,1.0,1.0,1.0,1.0,0.70573,0.01956,1.0,1.0
Rv0076c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6900000000000011,0.622000000000001,0.204,0.9162937813566234,0.4960846901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0865,1.0,1.0,1.0,1.0,1.0,0.05440699,0.12770091,0.10840505,0.64589,1.0,0.8772,0.94976,1.0,0.8785200000000001,0.46234,1.0,1.0,1.0,1.0,0.66924,0.64651,1.0,0.02908
Rv0077c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4356,0.151153131668483,0.486539916758,0.9295950517185558,0.05771470354385137,0.4428418839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2729,1.0,1.0,1.0,1.0,1.0,0.02466571,0.03101759,0.00552021,0.96168,1.0,0.62937,0.90771,1.0,1.0,0.47963999999999996,1.0,1.0,1.0,1.0,0.27076999999999996,0.32606,1.0,0.17972
Rv0078,1.0,1.0,1.0,1.0,1.0,1.0,0.005137249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2644665427229506,0.0108745763,1.0,1.0,0.555108,1.0,0.7154729999999999,1.0,1.0,0.7762,1.0,1.0,1.0,0.6201,1.0,0.12812818,0.12283323,0.10857194,1.0,1.0,0.92292,0.02953,1.0,1.0,0.00704,1.0,1.0,1.0,1.0,0.08702,0.11524000000000001,1.0,0.7500399999999999
Rv0081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.126796536796537,0.461450216450216,0.531948051948052,0.03121678713720802,0.2740582814,1.0,1.0,1.0,1.0,1.0,0.3976,1.0,0.5186,1.0,1.0,1.0,1.0,1.0,0.04805931,0.06650892,0.08170724,1.0,1.0,0.30069,0.2915,1.0,0.69296,0.15774000000000002,1.0,1.0,1.0,1.0,0.07467,0.1816,1.0,0.91799
Rv0082,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32398601398601395,0.760629370629371,0.76944055944056,0.393104437775622,0.0004455556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10660358,0.08042867,0.12529354,1.0,1.0,0.77965,0.42675,1.0,0.8395600000000001,0.49623,1.0,1.0,1.0,1.0,0.24427,0.5826899999999999,1.0,0.70084
Rv0083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8085,0.618274764202227,0.609597919761678,0.5116801757151871,0.1009814456038521,0.4130899885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18438762,0.18685986,0.18121927,1.0,1.0,0.15815,0.7528199999999999,1.0,0.69296,1.0,1.0,1.0,1.0,1.0,0.9471,1.0,1.0,0.0123
Rv0084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1331,0.18171945701357398,0.613862607980255,0.11983257918552,0.3083488245000772,0.49428169200000005,1.0,1.0,1.0,1.0,1.0,0.4811,1.0,0.6382,1.0,1.0,1.0,1.0,1.0,0.15929916,0.14649739,0.12437773,1.0,1.0,0.11274,0.53315,1.0,0.5070399999999999,0.90137,1.0,1.0,1.0,1.0,0.19582,0.80669,1.0,0.49103
Rv0085,0.00052088645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714302,1.0,1.0,0.9666868437595232,0.3303929639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9759,1.0,1.0,1.0,1.0,1.0,0.087489,0.07043183,0.11536509,0.60548,1.0,0.05392,0.35402,1.0,1.0,0.74087,1.0,1.0,1.0,1.0,0.55053,1.0,1.0,1.0
Rv0086,0.0015854313,1.0,1.0,1.0,1.0,1.0,0.108049409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1713,0.30967780373923903,0.838130984640345,0.684214698860537,0.9999880261526926,0.4925158904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3989,1.0,1.0,1.0,1.0,1.0,0.05522704,0.07067349,0.12499608,1.0,1.0,0.77972,1e-05,1.0,1.0,0.33837,1.0,1.0,1.0,1.0,1.0,0.20533,1.0,0.10524000000000001
Rv0087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.307,0.193823881622157,0.485881124268348,0.8480181198796551,0.6512386015049512,0.337450519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952,1.0,0.03598296,0.04813643,0.00525793,1.0,1.0,1.0,0.14807,1.0,1.0,0.35973,1.0,1.0,1.0,1.0,0.31692,0.01425,1.0,0.12305
Rv0088,1.0,1.0,1.0,1.0,1.0,1.0,0.558264046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1778,0.0265720344857677,0.961309256974514,0.0040043409167828895,1.0,0.0108745763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3222,1.0,1.0,1.0,1.0,1.0,0.10053707,0.13394416,0.05185665,1.0,1.0,1.0,0.92569,1.0,0.98287,0.8873200000000001,1.0,1.0,1.0,1.0,0.68705,0.33426,1.0,0.3009
Rv0089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.272394426665052,0.192151819333668,0.8701117786679541,0.322279462574099,0.3100414634,1.0,1.0,1.0,1.0,1.0,0.6019,1.0,1.0,1.0,1.0,0.922,1.0,1.0,0.13436281,0.12161247,0.03006756,0.09466,1.0,0.02274,0.75755,1.0,0.96876,0.18481,1.0,1.0,1.0,1.0,0.36134,0.42991999999999997,1.0,0.74471
Rv0090,1.0,1.0,1.0,1.0,1.0,1.0,0.36173366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6811,0.771715441921992,0.337212233039421,0.48910508665569,0.5903505648607753,0.38848201060000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15875581,0.14464212,0.15615318,1.0,1.0,1.0,0.7739199999999999,1.0,0.96755,0.9273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44906999999999997
Rv0091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8788,0.557369020877755,0.167833915521989,0.31632014466238695,0.0975265605967175,0.1406881928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5552,1.0,1.0,1.0,1.0,1.0,0.16267449,0.11565855,0.15258525,0.9717,1.0,0.83778,0.66055,1.0,1.0,0.44713,1.0,1.0,1.0,1.0,0.97196,0.7904899999999999,1.0,0.58799
Rv0092,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8969,0.340710597255511,0.705585206210614,0.6499854972640171,0.1758268168107623,0.006416,1.0,1.0,1.0,1.0,0.000265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11901614,0.16809925,0.01860623,0.94807,1.0,0.99221,0.45124,0.006229999999999999,1e-05,0.41691999999999996,1.0,0.09292,1.0,1.0,0.11682000000000001,0.32706999999999997,1.0,0.27737
