Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv3424c,1,1,1,1,1,0.61969,1,1,0.89974,1,1,1,1,0.56495,0.92442,0.10351,0.99429,1,0.99214,0.93506,1,0.95292,1,0.08431,1,1,0.85557,0.92548,1,1,0.68473,1,1,1,1,1,0.58313,1,1,1,0.1596,1,1,1,1,1,0.78451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3425,1,1,1,1,1,0.86009,1,1,1,1,1,1,1,0.12724,0.73773,0.36178,0.48345,1,0.95476,0.05675,1,1,1,0.34492,0.53703,1,1,1,1,1,0.92609,1,1,1,1,1,1,1,1,0.72992,0.27803,1,1,1,1,1,0.98411,1,1,1,1,1,1,1,1,1,1,1,1,0.68908,1,1,1,1
Rv3426,1,1,1,1,1,0.67386,1,1,1,1,1,1,1,0.171,0.17364,0.17495,0.03627,1,1,0.13528,0.57715,1,1,1,0.75626,1,0.1064,0.05597,0.86679,0.62876,0.57496,1,1,1,1,1,0.61099,1,1,1,0.93813,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3427c,1,1,1,1,1,0.32511,1,1,1,1,1,1,1,0.32189,0.60087,0.96897,0.78939,1,1,0.58607,1,1,1,1,1,1,0.58716,1,1,0.84403,0.6768,0.98514,0.50532,1,1,1,0.48407,0.88667,1,0.95129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84066,1,1,1,0.02752
Rv3428c,1,1,1,0.63905,1,0.74957,1,1,1,1,1,1,1,1,0.29468,0.87469,0.94016,1,0.96225,0.28547,0.85595,1,1,0.69825,0.86179,1,1,1,1,0.81839,1,1,1,1,1,1,0.99179,1,1,1,0.95471,1,1,1,0.52408,1,0.98411,1,1,1,1,1,1,1,1,1,1,1,1,0.68297,1,1,1,1
Rv3429,1,1,1,1,1,0.18776,1,1,1,1,1,1,1,0.55343,0.07057,0.31205,1,0.73378,0.55124,0.89948,1,1,1,0.59741,0.96475,1,0.94615,0.55742,1,0.84403,0.87437,1,1,1,1,1,0.07162,1,1,0.93974,0.73508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85075,1,1,0.89365,1,1,0.6783,1
Rv3430c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45716,1,0.5675,0.53125,1,1,0.91922,1,1,1,0.73906,1,1,1,1,1,0.79443,0.63626,1,1,1,1,1,0.95039,1,1,1,0.77643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98857,1,1,0.68963,1,1,1,1
Rv3431c,1,1,1,1,1,0.29878,1,1,1,1,1,1,1,0.70464,1,0.99445,0.77174,1,1,0.939,1,0.96292,1,0.34234,0.30478,1,0.37398,0.10921,1,0.39454,0.55091,1,1,1,1,1,0.66564,1,1,1,1,1,1,1,0.69751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3432c,1,1,1,1,1,0.55904,1,1,1,1,1,1,1,0.84037,1,0.91715,0.99696,1,1,1,1,1,1,0.61518,0.76123,1,1,1,1,0.86277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86321,1,1,1,1,1,1,1,1,1,1,1,0.91975,1,1,0.69901,1,1,1,1
Rv3433c,1,1,1,1,1,0.79733,1,1,1,1,1,1,1,0.99343,0.9988,0.98407,0.73676,1,1,0.9119,0.85554,0.01868,1,0.41869,0.39792,1,0.96396,0.13886,1,0.35851,0.98151,1,1,1,1,1,0.48814,1,1,0.66647,0.60119,1,1,1,0.98754,0.07777,0.00228,1,1,0.03401,0.67648,1,1,1,1,1,1,1,1,0.46071,1,1,1,0.01403
Rv3434c,1,1,1,1,1,0.90037,1,1,1,1,1,1,1,0.66634,0.93278,1,1,1,1,1,1,0.00478,1,0.2285,0.02934,1,0.85557,0.02293,1,0.87458,0.70321,0.12837,1,1,1,1,0.31569,1,1,0.98301,0.74754,0.67094,0.17212,1,0.86887,0.07777,0.0435,0.64954,0,0.89809,1,1,1,1,1,1,1,1,1,0.86657,1,1,0.16406,0.43991
Rv3435c,1,1,1,1,1,0.88655,1,1,1,1,1,1,1,0.89603,1,0.89891,1,1,1,0.65452,1,0.8923,1,0.67495,0.64286,1,1,0.75595,1,1,1,1,1,1,1,1,0.86749,1,1,0.99727,1,1,1,1,1,1,0.66957,1,1,1,1,1,1,1,1,1,1,1,1,0.69901,1,1,1,1
Rv3436c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5712,1,0.1312,0.24452,0.78136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3437,1,1,1,1,1,0.34655,1,1,1,1,1,1,1,0.95109,0.9553,0.42952,1,1,0.95772,0.80682,1,1,1,0.59458,1,1,1,1,1,0.21826,0.82948,0.9834,1,1,1,1,0.94128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70407,1,1,1,1
Rv3438,1,1,1,1,1,1,1,1,1,1,1,1,1,0.43854,1,0.68089,0.91789,0.96954,0.93265,0.96507,0.81872,1,1,0.77757,0.86179,1,0.39407,0.82685,1,1,1,1,1,1,1,1,0.45736,0.4332,1,1,0.03099,1,1,1,0.7611,1,0.11607,1,1,1,1,1,1,1,1,1,0.98857,1,1,0.91614,1,0.95602,1,1
Rv3439c,1,1,1,1,1,0.56285,1,1,1,1,1,1,1,0.67923,1,0.98241,1,1,0.91584,1,0.97256,1,1,0.78427,1,1,0.85557,0.96018,1,0.87458,1,1,1,1,1,1,0.15441,1,1,1,1,1,1,1,0.78885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64749,1,1,1,1
Rv3440c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.32738,1,1,0.78532,1,1,0.93506,1,1,1,1,1,1,0.7877,0.49319,1,0.95397,1,1,1,1,1,1,0.86569,1,1,1,1,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.68846,1,1,1,1
Rv3441c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92319,0.98736,0.96908,0.50654,1,1,0.56838,1,0.6466,1,0.45771,1,1,0.85557,1,1,0.84403,1,1,1,1,1,1,0.94254,1,1,0.75289,1,1,1,1,1,1,0.19901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81749
Rv3442c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.607,1,0.96954,0.70579,0.58607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3443c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81749
Rv3444c,1,1,1,1,1,0.78928,1,1,1,1,1,1,1,0.65197,0.72691,0.99342,0.86494,1,1,0.95569,1,1,1,0.05536,0.38019,1,0.85557,1,1,0.84403,0.90989,1,1,1,1,1,0.89013,1,1,1,0.95471,0.48953,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.65145
Rv3445c,1,1,1,1,1,0.3278,1,1,1,1,1,1,1,0.61799,0.92406,0.89864,0.5712,1,1,1,0.97154,0.87224,1,0.93189,0.68559,1,0.99585,0.50167,1,0.93895,0.46787,0.94907,1,1,1,1,0.97164,1,1,0.98707,0.76144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91126,1,1,0.39439,1,1,1,1
Rv3446c,1,1,1,1,1,0.295,1,1,1,1,1,1,1,0.84052,0.91708,0.97948,0.84816,1,1,0.52804,0.4085,0.82004,1,0.0956,0.86179,1,0.85912,1,1,0.80673,0.48694,0.78525,1,1,1,1,0.94437,1,1,0.9706,0.98945,1,1,1,1,1,0.6445,1,1,1,1,1,1,1,1,1,1,1,1,0.64799,1,1,1,0.34858
Rv3447c,1,1,1,1,1,0.37107,1,1,1,1,1,1,1,1,0.32537,0.46629,0.64451,1,1,1,0.87098,1,1,0.62922,0.93925,1,0.85557,1,1,0.86387,0.83949,1,1,1,1,1,0.78359,1,1,0.91785,1,1,1,1,0.93256,1,1,1,1,1,1,1,1,1,1,1,0.91975,1,1,0.87238,1,1,1,1
Rv3448,1,1,1,1,1,1,1,1,1,1,1,1,1,0.78268,0.33041,1,1,1,0.91584,1,0.98293,1,1,0.55943,0.51885,1,0.95442,0.99908,1,0.15208,0.52069,1,1,1,1,1,0.52091,1,1,1,1,1,1,1,0.9362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84204,1,1,1,0.88007
Rv3449,1,1,1,1,1,0.84829,1,1,1,1,1,1,1,0.62145,0.96804,0.98241,0.97612,1,1,1,1,0.75579,1,0.12848,0.05534,1,1,0.20891,1,0.84403,0.17368,1,1,1,1,1,0.48606,1,1,1,0.83385,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,0.88079,1,1,1,1,1,1,0.7363
Rv3450c,1,1,1,1,1,0.68066,1,1,1,1,1,1,1,0.27826,0.95492,0.54814,0.85246,1,1,0.80682,1,1,1,0.99556,1,1,0.05789,0.42294,1,0,0.63857,0.76148,0.85716,1,1,1,0.04314,1,1,0.77047,0.32706,1,1,1,1,1,0.74235,1,1,1,1,1,1,1,1,1,1,1,1,0.54496,1,1,1,1
Rv3451,1,1,1,1,1,0.27282,1,1,1,1,1,1,1,1,1,0.98716,0.98904,1,0.98932,0.98002,0.9357,0.74707,1,0.73082,0.86179,1,0.85557,0.70898,1,0.42802,0.30249,1,1,1,1,1,0.47261,1,1,0.92437,1,1,1,1,1,1,0.56011,1,1,1,1,1,1,1,1,1,0.91892,1,1,0.96063,1,1,1,0.61593
Rv3452,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.87406,0.63299,0.86406,0.98561,1,0.92746,1,1,0.30117,1,1,0.56931,1,0.85557,0.31472,1,0.44688,0.9863,1,1,1,1,0.77754,0.88363,0.76088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.83918,1,1,0.64749,1,1,1,0.0613
Rv3453,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,1,0.91214,0.84381,0.83928,1,1,1,1,0.11859,1,0.81972,0.61721,1,0.84462,0.0219,1,0.95996,0.87437,1,1,1,1,1,0.33279,1,1,1,1,1,1,1,0.39589,1,0.96344,1,1,1,1,1,1,1,1,1,1,1,0.98308,0.97892,1,1,1,1
Rv3454,1,1,1,0.52691,1,0.62157,1,1,1,1,1,1,1,0.68003,0.45788,0.60917,0.89188,1,0.84722,1,1,1,1,1,0.73945,1,0.27554,0.43035,1,0.83521,1,1,1,1,1,1,0.43022,1,1,0.16333,0.307,0.61957,1,1,0.87636,1,0.36476,1,1,0.63254,1,1,1,1,1,1,0.97719,1,1,0.78024,1,1,1,1
Rv3455c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.58023,0,0.70211,0.01635,0.04396,0.23756,0.02306,0.04461,1,1,0.5956,1,1,1,1,1,1,1,1,1,1,1,1,0.87978,1,1,1,0.39471,1,1,1,1,1,0.84452,1,1,0,0,1,1,1,1,1,1,1,1,0.81313,1,1,0.7626,0.12828
Rv3456c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99816,0.61282,1,0.5712,1,1,0.58607,1,1,1,0.58817,0.64286,1,1,1,1,1,1,1,1,1,1,1,1,0.78421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3457c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99942,0.73817,1,0.69563,1,0.86037,1,0.75182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.58482,1,1,0.15938,0.79145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3458c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3459c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3460c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.61282,1,1,1,0.20927,0.00855,0.72336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01735,1,1,1,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3461c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3462c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.62523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3463,1,1,1,1,1,0.23238,1,1,1,1,1,1,1,1,1,1,0.80734,1,0.70579,0.93765,1,0.62236,1,0.17124,1,1,0.93875,0.28493,1,1,0.30434,1,1,1,1,1,1,1,1,0.01878,0.03677,1,1,1,0.97527,1,0.90288,1,0.09582,1,1,1,1,1,1,1,0.87768,1,1,0.70398,1,0.85592,1,1
Rv3464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76046,0.73062,1,1,0.00322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76088,1,0.86252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.60337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81749
Rv3466,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88413,0.61282,0.73023,0.79851,1,1,0.91837,0.88798,0.99915,1,0.73746,1,1,0.38959,0.73911,1,1,0.70971,0.65297,1,1,1,1,0.62947,1,1,1,0.51995,1,1,1,0.69751,1,0.85086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3467,1,1,1,1,1,0.95263,1,1,1,1,1,1,1,0.5922,0.79352,0.342,0.46842,0.68466,1,1,0.60208,1,1,0.63715,1,1,0.43497,1,1,0.84458,0.95415,0.94907,1,1,1,1,0.23774,1,1,1,0.34463,0.93198,1,1,0.97527,1,0.51756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3468c,1,1,1,1,1,0.77839,1,1,1,1,1,1,1,0.26028,0.399,1,1,1,1,0.87609,1,0.9672,1,0.52707,0.45499,1,1,1,1,0.3415,0.0285,0.90336,0.21,1,1,1,0.77509,1,1,0.35599,0.5431,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.82388,1,1,1,1
Rv3469c,1,1,1,1,1,0.64517,1,1,1,1,1,1,1,0.74304,1,0.98007,0.27921,1,0.9136,1,1,1,1,0.91646,0.99175,1,0.36323,0.74928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.61593
Rv3470c,1,1,1,1,1,0.632,1,1,1,1,1,1,1,0.93033,0.98871,0.27451,1,1,0.89657,1,1,1,1,0,0.64091,1,0.04534,0.00411,1,1,1,1,0.98557,1,1,1,0.77509,1,1,0.98301,0.89919,1,1,1,0.97527,1,0.52416,1,1,1,1,1,1,1,1,1,1,1,1,0.5115,1,1,1,0.90693
Rv3471c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77636,1,0.9097,1,1,0.57218,1,1,0.96246,1,0.89324,0.62991,1,0.4554,0.15976,1,0.17413,0.16488,1,1,1,1,1,0.82862,1,1,1,0.86358,1,1,1,0.75498,1,0.43285,1,1,1,1,1,1,1,1,1,1,1,1,0.99313,1,1,1,1
Rv3472,1,1,1,1,1,1,1,1,1,1,1,1,1,0.36944,0.17411,1,0.39469,1,1,0.18347,0.76677,1,1,0.47962,0.48317,1,0.47662,0.24011,1,0.08037,0.03675,1,1,1,1,1,0.77771,0.48403,1,0.28449,1,1,1,1,0.54816,1,1,1,1,0.8993,1,1,1,1,1,1,1,1,1,0.49857,1,1,1,1
Rv3473c,1,1,1,1,1,0.32794,1,1,1,1,1,1,1,0.88422,1,0.73424,1,1,1,1,1,0.98267,1,0.22757,0.44083,1,0.0266,0.21214,1,0.61205,0.46527,1,1,1,1,1,0.98071,1,1,1,0.92745,1,1,1,0.86621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3474,1,1,1,1,1,0.98976,1,1,1,1,1,1,1,0.36855,0.97103,1,0.96928,1,1,0.47009,1,0.95476,1,0.45771,0.97934,1,1,0.56394,1,0.6627,1,1,1,1,1,1,0.77857,1,1,1,1,0.93468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.67784,1,1,1,1
Rv3475,1,1,1,1,1,0.5287,1,1,1,1,1,1,1,0.32754,0.32853,0.94344,1,0.315,1,0,1,0.78657,1,0.45771,0.64628,1,0.7134,1,1,0.13051,0.42102,1,0.82796,1,1,1,0.14154,1,1,1,1,0,0.00849,1,0.46304,1,1,1,1,1,1,1,1,1,1,1,0.83913,1,1,0.99313,1,1,1,0.71877
Rv3476c,1,1,1,1,1,0.82794,1,1,1,1,1,1,1,1,0.92905,0.49766,0.89188,1,0.92142,0.98857,1,0.95431,1,0.85263,1,1,0.87539,0.96837,1,0.29845,0.78892,0.76151,1,1,1,1,1,1,1,0.9129,1,1,1,1,0.72932,1,0.99379,1,1,1,1,1,1,1,1,1,1,1,1,0.64749,1,1,1,0.99833
Rv3477,1,1,1,1,1,0.43041,1,1,1,1,1,1,1,0.55064,0.72041,1,0.99093,1,1,0.89112,1,0.92171,1,0.00243,0.27984,0.9576,0.84239,1,1,0.23215,0.4349,1,1,1,1,1,0.78691,1,1,0.77047,1,1,1,1,1,1,0.81418,1,1,1,1,1,1,1,1,1,0.97297,1,1,0.11503,1,1,1,1
Rv3478,1,1,1,1,1,0.77839,1,1,1,1,1,1,1,1,0.2215,0.86341,0.7472,1,1,0.44204,0.86518,0.7714,1,1,0.70538,0.79307,1,0.3722,1,0.95502,1,0.65433,1,1,1,1,0.37453,1,1,0.25185,0.99919,1,1,1,1,1,0.34233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv3479,1,1,1,1,1,0.98221,1,1,1,1,1,1,1,0.47408,1,0.87954,0.35159,1,1,0.88059,0.9537,1,1,1,0.21266,0.2485,0.97324,1,1,1,0.21007,0.21822,1,1,1,0.56525,0.397,1,1,0.79129,0.93336,1,1,1,0.97527,0.15346,0.3868,1,1,1,1,1,1,1,1,1,1,1,1,0.49745,1,1,1,1
Rv3480c,1,1,1,1,1,0.56867,1,1,1,1,1,1,1,0.46719,0.9988,1,0.61135,1,0.46782,0.38386,1,1,1,1,1,1,0.09893,0.16587,1,0.95241,1,1,0.78131,1,1,1,0.53148,1,1,0.79635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63263,1,1,1,1
Rv3481c,1,1,1,1,1,0.41459,1,1,1,1,1,1,1,0.44178,0.92905,1,0.41943,1,0.99214,1,1,0.77718,1,0.20521,0.06201,1,1,0.52608,1,0.39955,0.13835,1,1,1,1,1,0.95596,1,1,1,1,1,1,1,0.76479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.53496,1,1,1,1
Rv3482c,1,1,1,1,1,0.51563,1,1,1,1,1,1,1,0.43854,0.76501,0.97621,1,1,1,1,0.95527,1,1,0.26244,0.80651,1,0.79773,0.82929,1,0.27469,0.34978,0.98811,1,1,1,1,0.27083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81613,1,1,1,1
Rv3483c,1,1,1,1,1,0.70531,1,1,1,1,1,1,1,0.53874,0.65195,1,1,1,1,0.93694,0.87511,0.02437,1,0.58613,0.75286,1,0.85557,0.55534,1,0.63287,0.39429,1,1,1,1,1,0.86252,1,1,1,1,0.93468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6442,1,1,1,1,1,1,0.40773
Rv3484,1,1,1,1,1,1,1,1,0.61899,1,1,0.4282,1,0.99774,0.03265,0.61639,0.84078,1,1,0,1,0,0,0.03826,0.54348,0,0.00867,0.0527,0,1,1,0,0,1,1,0.00739,0.01174,0.67291,1,0,0.00717,0.60598,0.19566,0.798,0,0,0,1,1,1,1,0.5045,0,1,1,1,0.2261,0.34785,0.64485,0,1,1,1,0
Rv3485c,1,1,1,1,1,0.28385,1,1,1,1,1,1,1,1,0.92364,1,0.92761,1,0.42152,0.94042,0.99118,0.99915,1,0.59418,0.63469,1,0.85557,1,1,1,0.30797,0.65297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94226,1,1,0.54369,1,1,1,1
Rv3486,1,1,1,1,1,0.29971,1,1,1,1,1,1,1,0.98672,1,0.98712,1,1,0.95772,1,1,1,1,1,0.85014,1,0.98098,0.61864,1,0.27701,0.75658,0.65634,1,1,1,1,1,1,1,0.93304,1,1,1,1,1,1,1,1,1,0.85783,1,1,1,1,1,1,1,1,1,0.91181,1,1,1,1
Rv3487c,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,1,0.98277,0.8498,0.95564,1,1,0.90934,0.4085,1,1,0.12916,1,1,0.92737,0.78981,1,0.77597,0.82198,1,1,1,1,1,0.78518,1,1,0.93974,1,1,1,1,0.97527,1,0.75614,1,1,1,1,1,1,1,1,1,1,1,1,0.87098,1,1,1,0.96896
Rv3488,1,1,1,1,1,0.76112,1,1,1,1,1,1,1,0.3679,1,1,0.5712,1,1,0.59938,1,1,1,0.67046,1,1,1,1,1,0.95493,0.84517,0.45797,1,1,1,1,1,1,1,1,1,1,1,1,0.96431,1,0.86948,1,1,1,1,1,1,1,1,1,0.88224,1,1,1,1,1,1,1
Rv3489,1,1,1,1,1,1,1,1,0.66166,1,1,1,1,0.15695,0.24101,0.18952,0.86494,0.00782,0.64269,0.01535,0.73873,1,1,0.80684,1,1,1,1,1,1,1,1,1,1,1,1,0.48407,1,1,1,0.45003,1,1,1,1,1,1,1,0.44654,0.67794,1,1,0.42883,1,1,1,1,1,1,1,1,1,1,1
Rv3490,0.25391,1,1,0,1,1,1,1,1,1,1,1,1,0.847,0,0.01032,0,0,0.10226,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63152,0.76559,1,1,0.00508,1,1,1,1,1,1,0.84131,0,0.03401,0.22959,1,0.42883,0,1,1,0.97297,1,1,1,1,1,1,0.12704
Rv3491,1,1,1,1,1,0.23238,1,1,1,1,1,1,1,0.83313,1,0.69843,1,1,0.65586,0.86315,1,1,1,0.01214,0.15705,1,1,1,1,0.69125,1,1,0.67054,1,1,1,0.99933,1,1,0.30882,0.9298,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86557,1,1,0.76499,1
Rv3492c,1,1,1,1,1,0.8178,1,1,1,1,0.798,0.57633,1,0.88541,0.97103,0.68226,1,1,1,0.6051,1,1,0.86366,0.3667,0.86179,0.57307,0.69623,0.8322,1,0.84403,0.87437,0.20411,1,1,1,0.00739,0.25672,1,1,1,1,1,1,1,1,1,0.98411,1,1,1,1,1,1,1,1,1,1,1,1,0.85491,1,1,1,0.01935
Rv3493c,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,1,1,0.66814,0.82137,1,0.83839,0.29725,0.9537,0.01438,1,0.88427,0.56729,0.5292,0.83661,0.13969,1,0.08255,1,1,1,1,1,0.00739,0.69853,0.76088,1,0.69414,0.95122,1,1,1,0.11947,1,0.42007,1,1,0.69928,1,1,1,1,1,1,1,1,1,0.48866,0.70127,1,0.00525,1
